Tiempo,Dato
2024-03-14 11:44:40,10.009999999999998
2024-03-14 11:44:40,10.009999999999998
2024-03-14 11:44:41,10.009999999999998
2024-03-14 11:44:42,10.121066666666664
2024-03-14 11:44:43,10.121066666666664
2024-03-14 11:44:44,10.121066666666664
2024-03-14 11:44:45,10.121066666666664
2024-03-14 11:44:46,10.121066666666664
2024-03-14 11:44:47,10.009999999999998
2024-03-14 11:44:48,10.009999999999998
